textID,text,tailwiz_label
df4b40b30e,In the emergency room with my cousin. She`s got mad flu and can`t walk or breathe.  Why are hospitals always so cold?,negative
7eb12f3dd8,"I am in school. Absolutely I have been sick .. I want to go home - we are writing of geography, the best it will",negative
ec194e8885," if you meant to heavy rain n flood in bkk last night, lucky I was out of bkk",negative
87fbf525b2,"is back from a very long day out at Naz. Gunna crash. Up tomorrow for Mothers Day... editing photos from today, hangin with my mom, etc.",positive
1448b746d3,"Broke Up with girlfriend, FEELING Very lonely and heartbroken  Sad times guys (N)",negative
2c95f382ea,"is HOT. Just done some late spring cleaning! About to settle down with a book i can barely read, left my glasses at my mums",negative
45c7f1cee3,haha i just watch a funny **** video on youtube  made my day,positive
ce7fe55e1c,mmmmm my hair smells guuud.  the wonders of 'pantien' ;D,positive
cdeebe5d5e,About to leave the fights. I`m tired and my voice hurts.,negative
85769c1ef2,Another HD - my lecturer was gob smacked by how good our presentation was,negative
a6ad5df0ca,ughhhhhhhhhhhh  :/,negative
4cb5e08f9f," Not allowed to call as I live in the UK, my parents say it will cost to much  Sucks !!",negative
8ee3608fcf, thanks you soo much i need this day for these five kids lol,positive
41b71fc4a3,"fourteen hours later, i`m still having the worst allergy flare-up in my life from shooting an engagement session in a field last night...",negative
c9100b0595, I know Buffie. I am sitting in my office instead of going to see Ms. Kane. Major bummer,negative
c360ac59be," Haha, true  thankfully the regular keyboard does the job... most of the time.",positive
0ac891678a, OMG I am @ the hair salon. *tears*  I hope I get out of here soon. We watching the Real House wives of NYC in here.,positive
8bd5b460ae, omg wtf why is there a **** site following me?!,negative
e093ccf86d, aww you poor thing  hope all goes well!,positive
5f880890b6,I went over the limit for actions per hour for twitter clients.  i hate that limit.,negative
daac7e9b88,Someone just admitted to having a crush on me.. That`s cool,negative
d611e1de10, that makes me sad...,negative
b329d819dd,went to see the dentist. can`t eat and im starving. really sucks.  and ist`s painful.,negative
9ff9a80b63,Loves Agustin and his happy morning moods,positive
05dd709038, Listened to Eyes on Fire and enjoyed it.  Thanks,positive
b72d063ad6,Good morning,positive
ef389b4d71,Happy Mother`s day to all mum`s in america,positive
5c1e9ac72e, i did a couple hours ago...ive got sun burn and its really uncomfortable,negative
536c12e429,Cause these stupid people dont have my phone and my tummy herts,negative
133109505a,Choked on her retainers,negative
001e034570,SO BORED.,negative
b736f2b570,It`s Mother`s Day! Went out to lunch to celebrate and then went shopping for a gift for my mom,positive
71e3f23eee,Help. My computer has a virus. I had to place my Etsy shop into vacation mode until I can sort this out. I don`t know WHAT to do!,negative
5379466ff5,You should retweet others good tweets at least 10 a day to get involved into things at twitter,positive
3b3d48063c," it was a biligual sweatshop LOL I talk 2 him once in a while but not as much, he got an r6",negative
14d71b9665,'Never give up on something you can`t go a day without thinking about.' I like that quote.,positive
7f63c04f61,GIVE A HATER A Hug ? Why would you do that? I don`t like mwean people,negative
02f0c7077c,Happy Mother`s Day! I love my mommy,positive
b0c6c3c7f2,plus it hurts seeing sum1 you love falling for someone else!  not even kidding im wellllllllllllll gutted. **** ****,negative
c84d50ca46,FINALLY DONE WITH MY PROJECT !  now its 3:12 am  haha goodnights ! <3,positive
391251bc05, it could be worse  so u usually a nite owl?,negative
8dfe171cfe,Finally made it to JP Licks in Coolidge Corner for some Oreo soft serve   http://twitpic.com/4w9pe,negative
d66c40fbde,I LOVE CHICAGO.   Tonight was AMAZING!!,positive
a2ae399601, Hello May you have a great day,positive
714bb81d52, sorry i couldn`t fit hal`s name,negative
b0252a0319,Oh no it`s storming... gotta get off the computer.,negative
b99310f623,I`m exhausted  new song 'one day' on myspace check out http://www.myspace.com/tannajoy,positive
fd9fb4f1ad,i realy wanted to go out cause its so nice but everybodys busy,positive
f0d9991831, Rogï¿½rio Minotouro will fight now!,positive
1e32b7806f,Good Morning Tweeties,positive
1d38371edb,_Houdin blind faith. Thats a crack-up,negative
70a09e0f63, you mum sounds so humble ! what a sweet thing to ask for,positive
ec2315aa6e,  i would love to come visit you in Korea.. next flight that is under 100 i am there!,positive
43ee2ea931," good **** homie, hahahahaha thats what im talkin about  ;)",positive
0abea516e5," I`m running out of things to say, and I`m starting to think you`ll hate me for flooding your inbox with 'Philippines tour?'",negative
679a0b5111,wow i love how we have no headache medicine in this house.,negative
dcea42f1c3, gosh! i hate it. my school will start in monday too.  and my classes will start 6.00 and end at 12.00 i`ll never had a chance,negative
b12eeadc7a,left my phone at home and wont get it back till 4am. dont call me!!,negative
a3fb74f5dc,"Hello and thank you for all of the #followfridays people. I always forget, sorry",positive
eed15639be,Picking up a couple toys tonight! D300 and 50mm f/1.4! YAY!! :-D Just for the weekend though,negative
1344feeaf9, thanks 4 the folow,positive
8596adbc86,"is rotting away at her desk. Would`ve been really down and out but thanks to YL, you made my day. You`re the best support system - EVER!",positive
6e88246c57,"it`s `s birthday today, wish her a good one assholes! Sleepytime",positive
930b5a21be,Tummy hurts,negative
6fc86b7772,"Aaaa! I need to work today, Why cant i ever get the weekends off? It makes me want to cry",negative
23ad53512e, Pineapple rocks bud,positive
31323a99d0,Oooh the hangover,negative
ef5c867533," aww  i hope u find it soon i miss it. i cnt even use my cam w/o it, memory`s full. plus i wanna take it 2 SA this commin weekend.",positive
6ecab08a38,I overslept  headache,negative
467590efd6,It`s Friday... But its only Friday morning. Ugh.,negative
ebe4b0856b,i`m so tired,negative
025e320308,Need some coffee... Getting serious withdrawal symptoms,negative
ecadcd7a30,"Nice win by the Dodgers, 8-0 over Giants",positive
99d787d063,ScREW MY PHONE. ITS BROKEN. DONT BOTHER TEXTING.,negative
dca73d1de3,#f1 soon  good luck brawn and mclaren fix up look sharp :p,positive
8c8eb070e7,Seems like everyone I know is asking for computer help...   kill me now,negative
a278cd4547,"On way to exam, very very nervous  bah",negative
c8035d770d,unfortunately people at work let me down so I am now having a bad morning! it`s official... but revenge is a dish best served cold,negative
197aa929a2,misses driving already,negative
5457cc8444,How I wish I wish I did not eat that....burger.,negative
9400b2951a,I`m craving something salty in my mouth!  Tired of pretzels tho.,negative
9d5cfa4d06, THANKS,positive
a336472bb3,Waiting for friends to call or email me bleh i feel unloved,negative
91de543e20,wanna do some sessions with ronnie he da bomb u know?,negative
e8dae9a639,Time to get purrtty. *wink*,negative
cd3b1a5a25,Jeff & I are looking for long lasting love! Just not with each other we both like Men,positive
a88de8cc26,says Happy Mother`s Day to all Moms out there  http://plurk.com/p/stkr2,positive
6d7b5d3ca5," bank holiday Mondays rock, particularly when they follow the kind of Sunday I just had",positive
852edc3769,  I`m sorry.,negative
b2ac8c9fcc,HAPPY MOTHER DAY JANEY! EVEN THOUGH IDK IF YOUR A MOMMY!,positive
dd8f901767, pleeeeeease pleeeease make me a dj drop,negative
47e950b292, I can`t work out if you`re into diesel or rice burners.,negative
7648a76c96, Name the rest? Let`s see. Mystery Jets are pretty cool. Ida Maria AND you shud rly listen to Say Anything!,positive
9f1391ce22,i miss my boo,negative
aa623c6ae7,"Spending a wonderful Mothers Day with Brad, Mom and Dad.  Happy Mothers Day to all Moms",positive
5469d43a8c, *hugs back* me too,positive
66700d9b92,I`m tired. I think I`m becoming too old to go out.,negative
e591a91118, it wont work for me,negative
cb2cb7c385,"Goooooodmoring , I don`t want to be up I am YAT   happy birthday again _aygee !",negative
faf4fe2d8f,On the set of Chuck Bass` New York Palace Hotel. Too bad they weren`t filming today.   http://twitpic.com/67nht,positive
9bfbb2c299,"I can`t open my eyes properly, maybe if i sleep for a lil` while longer it`ll fix itself",negative
e609756d4c,last night sucked... too many bad dreams about spiders and rogue octupi,negative
770f50c71c,my little booboo is sick,negative
98cfd2075f,You people haVe no idea how depressing it is being at a steakhouse and not being able to eat,negative
316ffa3640," - Bingley, just for that practise-the-proposal scene toward the end. So endearing",positive
dc2249ed7e,"Finishing the video. **** me, it`s so long",positive
00f5f7f9c5,4 more followers.. follow me and I`ll love you!! *pouts* Please?,positive
1d450fad81,"Had an interesting evening amongst homeless people in Venice Beach last night, wishing I had my camera with me........ and model releases",positive
c114d68acc, whoa steady there mate don`t fall down,negative
d670e74865,- had a great time at the `block party` - so did mackenzie,positive
33835a70d1," Happy Birthday!  What`s better than getting birthday greetings from strangers? Very little, that`s what! (I kid!) <3",positive
dff2c7ce5b,"Jason Mraz is still serenading me, while I read 'Judicial Supervision of Executive Action in the Commonwealth Caribbean'.  BBL!",negative
7f1d96db1b,finally gonna get sum sleep  that concert was crazy!!! God Bless those ministers!!!,positive
2c5d81bde4,I am so sorry i fell asleep first,negative
f315ccfaac,at homee. bored plzz! someone txt me about doing something this weekend.,negative
1d52e04157,First time I`m going home early  sucks to b single no one to call,negative
a3d51d9c94, Ohh Emmm Geee. Souvlaki from Dimitris...I wanna go homeeee  LOL,positive
0eccbaf201, just hanging with my bestie,negative
21afcda908,Getting into the swing of things. I miss someone,negative
3aa1123af3, my computer is being stupid and wont let me vote  . if i could i would vote for u.,negative
8ffe59dc4e, Well best of luck,positive
64c8534abc,Feel sorry for Adam Cook. Be strong for David and family,positive
712d8f85a7," hi angela, can you check your email? I need one thing from you (sorry if it`s your day off  )",negative
652f396358,is having a cuppa and chilling... i lovebank holiday mondays,negative
d7d3540ffa, Sounds like you won backstage passes,positive
72c189d82a,Ugh i have boom boom pow stuck in my head and i hate that song,negative
3ef8e86ade,Just saw up with my favorites and surprisingly it was way too sad,positive
9782804e9a,stuck in huge traffic jam,negative
76579f6ddd,monday at the school  gosshhh what I`ve been waiting for,negative
6a820dfeec,I HATE FLORISTS  No rose for cassadee tomorrow now =/ fricken **** florist people ={ hmm..need something else...hmm...,negative
5a0e0c34b8,is super happy at the new interest rate.  whoop whoop.,positive
2fecb1e347," sounds good, the one I was too was also fun",positive
a6ca21f8bc,Sooo much work so little time,negative
a4ccd2c1a9, How did we just get paid and still be broke as hell?! No shopping spree for me today,negative
877c212040," yeah, that does sound a bit bad man... i got **** exam week this week",negative
d288b32d20,Nursing my sick guniea pig back to health  and my cat is being jealous,negative
28733ad979,Those houses were a bust. House 1 smelled like a bowling alley and was maaad gross and house 2 needed a new roof and basement,negative
c0716fb4a6,Heading to bed with a book. Good night,positive
2898a9f7d5,I have to start eating healthy,negative
9a7b1095d3,"Star Trek is awesome!! Kirk is hot, Spock is cool. It`s fun, cool and sexy. Definitely worth seeing. I saw it at the Cinerama.",positive
1b893952b5, My son is back at school today - feeling much better. He wasn`t too sick...he didn`t stop eating!,negative
